account_id|pid|code|ftype|descr|address|rc_id|chan_id|poten_id|group_price_id|payment_delay|locked
35089-10238|31949|35089|0|ИП Давыдова О.А.|Владимирская обл.,  Александровский р-н р-н, г. Александров ул. Советская ул. д.84 корп. А||||||
34206-10326|31949|34206|0|ИП Данилова С.А.|Владимирская обл.,  Муромский р-н, г. Муром ул. Ленина ул. д.127||||||
34626-9925|31949|34626|0|ИП Деева О.Ю.|Владимирская обл.,  Муромский р-н, г. Муром ул. Лакина ул. д.69 корп. А||||||
35139-10284|31949|35139|0|ИП Демидов С,В.|Владимирская обл.,  Киржачский р-н, г. Киржач ул. Садовая ул. д.1 корп. А||||||
50424-11260|31949|50424|0|ИП Демидов С. В.|Владимирская обл., Киржачский р-н, г. Киржач Садовая ул. д.1-А||||||
50369-11153|31949|50369|0|ИП Демидова М. И.|Владимирская обл., Киржачский р-н, г. Киржач Больничный пр-д д.7-ж||||||
11377-5440|31949|00-001|0|Клиент №1|г. Москва ул. Можайское ш. д.39 корп. 1||||||
36752-10347|31949|36752|0|ИП Дмитриева Г.Ю.|Владимирская обл., Суздальский р-н, г. Суздаль Промышленная ул. д.9||||||
50240-10829|31949|50240|0|ИП Довлатбекян М.П.-1|Владимирская обл., Киржачский р-н, г. Киржач Гагарина ул. д.22 корп. А||||||
50347-11125|31949|50347|0|ИП Долиненков И.А.|Владимирская обл., Ковровский р-н, г. Ковров Ленина пр-кт д.44||||||
33382-8779|31949|33382|0|ИП Дубинина  О.А.|Владимирская обл., г. Владимир Гагарина ул. д.5||||||
32462-11178|31949|32462|0|ИП Евсеева Л.А.|Владимирская обл., Кольчугинский р-н, г. Кольчугино 3 - Интернационала д.67-а||||||
50344-11117|31949|50344|0|ИП Егоров В. А.|Владимирская обл., Юрьев-Польский р-н, г. Юрьев-Польский Шибанкова ул. д.96||||||
50120-10319|31949|50120|0|ИП Егоров С.М.|Владимирская обл., Муромский р-н, г. Муром Л. Толстого ул. д.20||||||
50120-10320|31949|50120|0|ИП Егоров С.М.|Владимирская обл., Муромский р-н, г. Муром Московская ул. д.80||||||
50120-10318|31949|50120|0|ИП Егоров С.М.|Владимирская обл., Муромский р-н, г. Муром Московская ул. д.114||||||
50120-10317|31949|50120|0|ИП Егоров С.М.|Владимирская обл., Муромский р-н, г. Муром Московская ул. д.119||||||
50333-11077|31949|50333|0|ИП Гаряева А.Н.|Владимирская обл., Вязниковский р-н, г. Вязники Ленина ул. д.59||||||
50333-11078|31949|50333|0|ИП Гаряева А.Н.|Владимирская обл., Вязниковский р-н, г. Вязники Ленина ул. д.59||||||
50080-10570|31949|50080|0|ИП Еременко В.Ю.|Владимирская обл., г. Владимир Ленина пр-кт д.37||||||
50256-10864|31949|50256|0|ИП Ермохина Н.В.|Владимирская обл., Судогодский р-н, г. Судогда Коммунистическая ул. д.6||||||
50426-11262|31949|50426|0|ИП Ерохина Т. А.|Владимирская обл., Ковровский р-н, г. Ковров Восточная д.52/7||||||
50426-11263|31949|50426|0|ИП Ерохина Т. А.|Владимирская обл., Ковровский р-н, г. Ковров Маяковского д.26 ( Пирамида)||||||
34671-9980|31949|34671|0|ИП Железцова Л.А.|Владимирская обл., Гороховецкий р-н, г. Гороховец Лермонтова ул. д.1||||||
50195-10703|31949|50195|0|ИП Жолобов А.Р.|Владимирская обл., г. Лакинск Лермонтова ул. д.41 (м-н Хозтовары)||||||
50458-11306|31949|50458|0|ИП Жукова С.В.|Владимирская обл., Вязниковский р-н, г. Вязники Кооперативная д.46||||||
35816-10398|31949|35816|0|ИП Забалуева Е.В.|Владимирская обл., г. Лакинск Ленина ул. д.65||||||
34156-9480|31949|34156|0|ИП Заболотнов А.В.|Владимирская обл.,  Судогодский р-н, г. Судогда ул. Бякова ул. д.32||||||
32391-7772|31949|32391|0|ИП Заверткин В.А,|Владимирская обл., Кольчугинский р-н, г. Кольчугино 50 лет Октября ул. д.5||||||
50480-11430|31949|50480|0|ИП Зайцев М. Л.|Владимирская обл., Гусь-Хрустальный р-н, г. Гусь-Хрустальный 50 лет Советской власти д.33 (м-н Юбилейный)||||||
37078-10333|31949|37078|0|ИП Ладыгин А.В.|Владимирская обл., г. Владимир Электрозаводская ул. д.2||||||
30996-11165|31949|30996|0|ИП Зарати И.И.|Владимирская обл., г. Владимир Суздальский пр-кт д.5 (сек.1)||||||
50077-10391|31949|50077|0|ИП Зимин А.В.|Владимирская обл., г. Владимир Суздальский пр-кт д.5||||||
50044-10442|31949|50044|0|ИП Иванисова М.М.|Владимирская обл., Гороховецкий р-н, г. Гороховец Гагарина ул. д.35||||||
50379-11167|31949|50379|0|ИП Иванова М.А|Владимирская обл., Собинский р-н, г. Собинка Лакина д.6||||||
37038-10718|31949|37038|0|ИП Иващенко Н.В.|Владимирская обл., г. Владимир Гагарина ул. д.1||||||
59H0004LBDMT|2000|6834|0|Влад и Брат ООО|141730, Московская обл., г. Лобня, ул. Чехова, д. 14 А||||||
IV0000S4FDMT|2000|24491|0|ВлаДиДен ООО|141730, Московская обл, Лобня г, ул. Физкультурная, д.6||||||
IV0000S4GDMT|2000|24491|0|ВлаДиДен ООО|141730, Московская обл, Лобня г, ул.Физкультурная, д.4||||||
C5C000J25DMT|2000|15769|0|ВладКо ООО|,601010,Владимирская обл,,Киржач г,,Магистральная ул,28а,,||||||
JF7000T2DDMT|2000|25218|0|ВладНатурПродукт ООО|,600000,Владимирская обл,,Владимир г,,Василисина ул,1А,,||||||
JF7000T2IDMT|2000|25218|0|ВладНатурПродукт ООО|,600009,Владимирская обл,,Владимир г,,Полины Осипенко ул,14/43,,||||||
JF7000T2CDMT|2000|25218|0|ВладНатурПродукт ООО|,600028,Владимирская обл,,Владимир г,,Строителей пр-кт,19,,||||||
JF7000T29DMT|2000|25218|0|ВладНатурПродукт ООО|,600031,Владимирская обл,,Владимир г,,Добросельская ул,167,,||||||
JF7000T2BDMT|2000|25218|0|ВладНатурПродукт ООО|,600037,Владимирская обл,,Владимир г,,Нижняя Дуброва ул,36,,||||||
JF7000T2FDMT|2000|25218|0|ВладНатурПродукт ООО|,600901,Владимирская обл,,Владимир г,Юрьевец мкр,Институтский городок,3 А,,||||||
JF7000T2HDMT|2000|25218|0|ВладНатурПродукт ООО|,601301,Владимирская обл,,Камешково г,,Школьная ул,11,,||||||
J3H000SILDMT|2000|24796|0|ВЛАНТА ООО|,171843,Тверская обл,Удомельский р-н,,,Новая ул,10А,,||||||
GVH000P8KDMT|2000|21910|0|Власов Роман Станиславович ИП|,141315,Московская обл,Сергиево-Посадс...ергиев Посад г,,Рыбная 1-я ул,82 А,,||||||
22D000SQDDMT|2000|2678|0|Волков С.И. ИП|,171504,Тверская обл,,Кимры г,,Чапаева ул,14,,||||||
HIA000Q9NDMT|2000|22732|0|Волкова Анастасия Альбертовна ИП|,141315,Московская обл,Сергиево-Посадс...Сергиев Посад г,,Пограничная ул,28,,||||||
I6D000R7ZDMT|2000|23599|0|Волкова Наталья Евгеньевна ИП|601958, Владимирская обл, Ковров г, мкр. Чкалова, Элеваторная ул, д. 1||||||
IOX000RX8DMT|2000|24270|0|Волна ООО|170033, Тверская обл, Тверь г, Цанова б-р, д. 8, склад №24||||||
J8O000SQMDMT|2000|24983|0|Волнухин Сергей Павлович ИП|,171390,Тверская обл,Старицкий р-н,,Старица ст,Советская ул,56,,||||||
2PK000TILDMT|2000|3513|0|Волчкова ООО|,141880,Московская обл,Дмитровский р-н,,Рогачево с,Осипова пл,14,,||||||
1PD000GZDMT|2000|2210|0|Воронкова Т.А. ИП|,170019,Тверская обл,,Тверь г,,Силикатная 1-я ул,13а,,||||||
